,title,price,in_stock,image_url,href
411,Fractal Design Ion+ 760W 80+ Platinum Fully Modular Power Supply FD-PSU-IONP-760P-BK,559,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/59777/image_256?ts=1695631272,https://www.pcbyte.com.my/p/fractal-design-ion-760w-80-platinum-fully-modular-power-supply-fd-psu-ionp-760p-bk-59777
412,Fractal Design Meshify 2 Compact Black TG Dark Tint ATX Casing FD-C-MES2C-02,529,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/228610/image_256?ts=1695631272,https://www.pcbyte.com.my/p/fractal-design-meshify-2-compact-black-tg-dark-tint-atx-casing-fd-c-mes2c-02-228610
413,Fractal Design Meshify 2 Compact Gray TG Light Tint ATX Casing FD-C-MES2C-04,499,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/228612/image_256?ts=1695631272,https://www.pcbyte.com.my/p/fractal-design-meshify-2-compact-gray-tg-light-tint-atx-casing-fd-c-mes2c-04-228612
414,Fractal Design Meshify 2 XL Black TG Dark Tint Full Tower E-ATX Case FD-C-MES2X-01,1152.96,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/74989/image_256?ts=1695631272,https://www.pcbyte.com.my/p/fractal-design-meshify-2-xl-black-tg-dark-tint-full-tower-e-atx-case-fd-c-mes2x-01-74989
415,Fractal Design Meshify C ATX Case Blackout TG Light Tint FD-CA-MESH-C-BKO-TGL,269,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/17800/image_256?ts=1695631272,https://www.pcbyte.com.my/p/fractal-design-meshify-c-atx-case-blackout-tg-light-tint-fd-ca-mesh-c-bko-tgl-17800
416,Fractal Design Meshify C ATX Case White TG Clear FD-CA-MESH-C-WT-TGC,269,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/2421/image_256?ts=1695631272,https://www.pcbyte.com.my/p/fractal-design-meshify-c-atx-case-white-tg-clear-fd-ca-mesh-c-wt-tgc-2421
417,Fractal Design Meshify S2 Case Blackout TG Light FD-CA-MESH-S2-BKO-TGL,298,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/14072/image_256?ts=1695631272,https://www.pcbyte.com.my/p/fractal-design-meshify-s2-case-blackout-tg-light-fd-ca-mesh-s2-bko-tgl-14072
418,Fractal Design Meshify S2 Case White TG Clear FD-CA-MESH-S2-WT-TGC,398,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/13647/image_256?ts=1695631272,https://www.pcbyte.com.my/p/fractal-design-meshify-s2-case-white-tg-clear-fd-ca-mesh-s2-wt-tgc-13647
419,Fractal Design Torrent Compact Mid Tower E-ATX Case Clear TG White FD-C-TOR1C-03,659,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/329655/image_256?ts=1695631272,https://www.pcbyte.com.my/p/fractal-design-torrent-compact-mid-tower-e-atx-case-clear-tg-white-fd-c-tor1c-03-329655
420,G.Skill Trident Z RGB DDR4 3200MHz 32GB (2x16) Desktop Memory F4-3200C16D-32GTZR,679,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/2598/image_256?ts=1695631272,https://www.pcbyte.com.my/p/g-skill-trident-z-rgb-ddr4-3200mhz-32gb-2x16-desktop-memory-f4-3200c16d-32gtzr-2598
421,G.Skill Trident Z5 RGB DDR5 6000MHz 32GB (2x16) Desktop Memory White F5-6000J4040F16GX2-TZ5RS,949,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/327216/image_256?ts=1695631272,https://www.pcbyte.com.my/p/g-skill-trident-z5-rgb-ddr5-6000mhz-32gb-2x16-desktop-memory-white-f5-6000j4040f16gx2-tz5rs-327216
422,G.Skill Trident Z5 RGB DDR5 6000Mhz 32GB (2x16) Desktop Memory Silver F5-6000J3636F16GX2-TZ5RS,999,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/327230/image_256?ts=1695631272,https://www.pcbyte.com.my/p/g-skill-trident-z5-rgb-ddr5-6000mhz-32gb-2x16-desktop-memory-silver-f5-6000j3636f16gx2-tz5rs-327230
423,Galax NVIDIA GeForce RTX 3050 (1-Click OC) 8GB Video Card 35NSL8MD6ZOC,1239,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/354661/image_256?ts=1695631272,https://www.pcbyte.com.my/p/galax-nvidia-geforce-rtx-3050-1-click-oc-8gb-video-card-35nsl8md6zoc-354661
424,Galax NVIDIA GeForce RTX 3050 EX (1-Click OC) 8GB Video Card 35NSL8MD6YEX,1399,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/327005/image_256?ts=1695631272,https://www.pcbyte.com.my/p/galax-nvidia-geforce-rtx-3050-ex-1-click-oc-8gb-video-card-35nsl8md6yex-327005
425,Galax NVIDIA GeForce RTX 3060 (1-Click OC) 12GB LHR Video Card 36NOL7MD1VOC,1789,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/230353/image_256?ts=1695631272,https://www.pcbyte.com.my/p/galax-nvidia-geforce-rtx-3060-1-click-oc-12gb-lhr-video-card-36nol7md1voc-230353
426,Galax NVIDIA GeForce RTX 3060 Ti (1-Click OC) 8GB LHR Video Card 36ISL6MD1VQW,2499,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/266481/image_256?ts=1695631272,https://www.pcbyte.com.my/p/galax-nvidia-geforce-rtx-3060-ti-1-click-oc-8gb-lhr-video-card-36isl6md1vqw-266481
427,Galax NVIDIA GeForce RTX 3070 (1-Click OC) 8GB LHR Video Card 37NSL6MD2KCH,2115,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/298398/image_256?ts=1695631272,https://www.pcbyte.com.my/p/galax-nvidia-geforce-rtx-3070-1-click-oc-8gb-lhr-video-card-37nsl6md2kch-298398
428,Gigabyte AMD A520M DS3H AC AM4 Micro ATX Motherboard,289,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/24428/image_256?ts=1695631272,https://www.pcbyte.com.my/p/gigabyte-amd-a520m-ds3h-ac-am4-micro-atx-motherboard-24428
429,Gigabyte AMD A520M H AM4 Micro ATX Motherboard GA-A520M-H,215,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/24146/image_256?ts=1695631272,https://www.pcbyte.com.my/p/gigabyte-amd-a520m-h-am4-micro-atx-motherboard-ga-a520m-h-24146
430,Gigabyte AMD B450 AORUS ELITE AM4 Motherboard GA-B450-AORUS-ELITE,369,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/14248/image_256?ts=1695631272,https://www.pcbyte.com.my/p/gigabyte-amd-b450-aorus-elite-am4-motherboard-ga-b450-aorus-elite-14248
431,Gigabyte AMD B450 AORUS PRO WiFi ATX AM4 Motherboard GA-B450-AORUS-PRO-WIFI,469,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/2900/image_256?ts=1695631272,https://www.pcbyte.com.my/p/gigabyte-amd-b450-aorus-pro-wifi-atx-am4-motherboard-ga-b450-aorus-pro-wifi-2900
432,Gigabyte AMD B550 AORUS ELITE AX V2 ATX AM4 Motherboard GA-B550-AORUS-ELITE-AX-V2,729,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/58835/image_256?ts=1695631272,https://www.pcbyte.com.my/p/gigabyte-amd-b550-aorus-elite-ax-v2-atx-am4-motherboard-ga-b550-aorus-elite-ax-v2-58835
433,Gigabyte AMD B550 AORUS PRO AX AM4 ATX Motherboard GA-B550-AORUS-PRO-AX,729,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/76479/image_256?ts=1695631272,https://www.pcbyte.com.my/p/gigabyte-amd-b550-aorus-pro-ax-am4-atx-motherboard-ga-b550-aorus-pro-ax-76479
434,Gigabyte AMD B550 VISION D-P ATX AM4 Motherboard GA-B550-VISION-D-P,1199,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/219285/image_256?ts=1695631272,https://www.pcbyte.com.my/p/gigabyte-amd-b550-vision-d-p-atx-am4-motherboard-ga-b550-vision-d-p-219285
435,Gigabyte AMD B550I AORUS PRO AX Mini ITX AM4 Motherboard GA-B550-I-AORUS-PRO-AX,785,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/22908/image_256?ts=1695631272,https://www.pcbyte.com.my/p/gigabyte-amd-b550i-aorus-pro-ax-mini-itx-am4-motherboard-ga-b550-i-aorus-pro-ax-22908
436,Gigabyte AMD B550M AORUS ELITE Micro ATX AM4 Motherboard GA-B550M-AORUS-ELITE,657.42,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/43100/image_256?ts=1695631272,https://www.pcbyte.com.my/p/gigabyte-amd-b550m-aorus-elite-micro-atx-am4-motherboard-ga-b550m-aorus-elite-43100
437,Gigabyte AMD B550M AORUS PRO-P Micro ATX AM4 Motherboard GA-B550M-AORUS-PRO-P,499,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/63030/image_256?ts=1695631272,https://www.pcbyte.com.my/p/gigabyte-amd-b550m-aorus-pro-p-micro-atx-am4-motherboard-ga-b550m-aorus-pro-p-63030
438,Gigabyte AMD B550M AORUS Pro Micro ATX AM4 Motherboard,579,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/22959/image_256?ts=1695631272,https://www.pcbyte.com.my/p/gigabyte-amd-b550m-aorus-pro-micro-atx-am4-motherboard-22959
439,Gigabyte AMD B550M DS3H Micro ATX AM4 Motherboard GA-B550M-DS3H,375,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/49380/image_256?ts=1695631272,https://www.pcbyte.com.my/p/gigabyte-amd-b550m-ds3h-micro-atx-am4-motherboard-ga-b550m-ds3h-49380
440,Gigabyte AMD B550M Gaming Micro ATX AM4 Motherboard GA-B550M-GAMING,399,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/22961/image_256?ts=1695631272,https://www.pcbyte.com.my/p/gigabyte-amd-b550m-gaming-micro-atx-am4-motherboard-ga-b550m-gaming-22961
441,Gigabyte AMD B550M S2H Micro ATX AM4 Motherboard GA-B550M-S2H,329,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/22906/image_256?ts=1695631272,https://www.pcbyte.com.my/p/gigabyte-amd-b550m-s2h-micro-atx-am4-motherboard-ga-b550m-s2h-22906
442,Gigabyte AMD Radeon RX 6600 EAGLE 8G Video Card GV-R66EAGLE-8GD,2799,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/299033/image_256?ts=1695631272,https://www.pcbyte.com.my/p/gigabyte-amd-radeon-rx-6600-eagle-8g-video-card-gv-r66eagle-8gd-299033
443,Gigabyte AMD Radeon RX 6700 XT AORUS ELITE 12G Video Card GV-R67XTAORUS E-12GD,2499,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/235345/image_256?ts=1695631272,https://www.pcbyte.com.my/p/gigabyte-amd-radeon-rx-6700-xt-aorus-elite-12g-video-card-gv-r67xtaorus-e-12gd-235345
444,Gigabyte AMD X570 AORUS PRO WIFI ATX AM4 Motherboard,1099,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/13457/image_256?ts=1695631272,https://www.pcbyte.com.my/p/gigabyte-amd-x570-aorus-pro-wifi-atx-am4-motherboard-13457
445,Gigabyte AMD X570 GAMING X AM4 Motherboard,669,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/13459/image_256?ts=1695631272,https://www.pcbyte.com.my/p/gigabyte-amd-x570-gaming-x-am4-motherboard-13459
446,Gigabyte AMD X570S GAMING X ATX AM4 Motherboard GA-X570S-GAMING-X,799,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/266552/image_256?ts=1695631272,https://www.pcbyte.com.my/p/gigabyte-amd-x570s-gaming-x-atx-am4-motherboard-ga-x570s-gaming-x-266552
447,Gigabyte Intel B660I AORUS PRO DDR4 Mini ITX LGA1700 Motherboard GA-B660I-AORUS-PRO-DDR4,949,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/320489/image_256?ts=1695631272,https://www.pcbyte.com.my/p/gigabyte-intel-b660i-aorus-pro-ddr4-mini-itx-lga1700-motherboard-ga-b660i-aorus-pro-ddr4-320489
448,Gigabyte Intel B660M AORUS PRO AX DDR4 Micro ATX LGA1700 Motherboard GA-B660M-AORUS-PRO-AX-DDR4,1119.92,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/320488/image_256?ts=1695631272,https://www.pcbyte.com.my/p/gigabyte-intel-b660m-aorus-pro-ax-ddr4-micro-atx-lga1700-motherboard-ga-b660m-aorus-pro-ax-ddr4-320488
449,Gigabyte Intel B660M AORUS PRO DDR4 Micro ATX  LGA1700 Motherboard GA-B660M-AORUS-PRO-DDR4,799,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/319890/image_256?ts=1695631272,https://www.pcbyte.com.my/p/gigabyte-intel-b660m-aorus-pro-ddr4-micro-atx-lga1700-motherboard-ga-b660m-aorus-pro-ddr4-319890
450,Gigabyte Intel B660M DS3H AX DDR4 Micro ATX LGA1700 Motherboard GA-B660M-DS3H-AX-DDR4,756.52,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/319899/image_256?ts=1695631272,https://www.pcbyte.com.my/p/gigabyte-intel-b660m-ds3h-ax-ddr4-micro-atx-lga1700-motherboard-ga-b660m-ds3h-ax-ddr4-319899
451,Gigabyte Intel H610M S2H DDR4 Micro ATX LGA1700 Motherboard GA-H610M-S2H-DDR4,429,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/320490/image_256?ts=1695631272,https://www.pcbyte.com.my/p/gigabyte-intel-h610m-s2h-ddr4-micro-atx-lga1700-motherboard-ga-h610m-s2h-ddr4-320490
452,Gigabyte Intel Z490I AORUS ULTRA Mini ITX Motherboard GA-Z490I-AORUS-ULTRA,1099,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/22233/image_256?ts=1695631272,https://www.pcbyte.com.my/p/gigabyte-intel-z490i-aorus-ultra-mini-itx-motherboard-ga-z490i-aorus-ultra-22233
453,Gigabyte Intel Z690I AORUS ULTRA DDR4 Mini ITX LGA1700 Motherboard GA-Z690I-AORUS-ULTRA-DDR4,1499,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/308113/image_256?ts=1695631272,https://www.pcbyte.com.my/p/gigabyte-intel-z690i-aorus-ultra-ddr4-mini-itx-lga1700-motherboard-ga-z690i-aorus-ultra-ddr4-308113
454,Gigabyte NVIDIA GeForce GTX 1660 SUPER OC 6GB Video Card GV-N166SOC-6GD,2969.94,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/20622/image_256?ts=1695631272,https://www.pcbyte.com.my/p/gigabyte-nvidia-geforce-gtx-1660-super-oc-6gb-video-card-gv-n166soc-6gd-20622
455,Gigabyte NVIDIA GeForce RTX 3060 EAGLE 12G LHR Video Card GV-N3060EAGLE-12GD 2.0,1949,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/256367/image_256?ts=1695631272,https://www.pcbyte.com.my/p/gigabyte-nvidia-geforce-rtx-3060-eagle-12g-lhr-video-card-gv-n3060eagle-12gd-2-0-256367
456,Gigabyte NVIDIA GeForce RTX 3070 Ti GAMING OC 8G LHR Video Card GV-N307TGAMING OC-8GD,4899,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/254825/image_256?ts=1695631272,https://www.pcbyte.com.my/p/gigabyte-nvidia-geforce-rtx-3070-ti-gaming-oc-8g-lhr-video-card-gv-n307tgaming-oc-8gd-254825
457,Gigabyte NVIDIA GeForce RTX 3070 VISION OC 8G LHR Video Card GV-N3070VISION OC-8GD 2.0,5117.28,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/269421/image_256?ts=1695631272,https://www.pcbyte.com.my/p/gigabyte-nvidia-geforce-rtx-3070-vision-oc-8g-lhr-video-card-gv-n3070vision-oc-8gd-2-0-269421
458,Inno3D NVIDIA GeForce RTX 4080 16GB iCHILL X3 Video Card C40803-166XX-187049H,6199,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/451505/image_256?ts=1695631292,https://www.pcbyte.com.my/p/inno3d-nvidia-geforce-rtx-4080-16gb-ichill-x3-video-card-c40803-166xx-187049h-451505
459,Intel Core i3 10100 4 Cores/8 Threads 3.6/4.3Ghz LGA1200 CPU Processor BX8070110100,530,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/22278/image_256?ts=1695631292,https://www.pcbyte.com.my/p/intel-core-i3-10100-4-cores-8-threads-3-6-4-3ghz-lga1200-cpu-processor-bx8070110100-22278
460,Intel Core i3 10100F 4 Cores/8 Threads 3.6/4.3Ghz LGA1200 CPU Processor BX8070110100F,299,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/62240/image_256?ts=1695631292,https://www.pcbyte.com.my/p/intel-core-i3-10100f-4-cores-8-threads-3-6-4-3ghz-lga1200-cpu-processor-bx8070110100f-62240
461,Intel Core i3 13100 4 Cores/8 Threads 3.1/4.5GHz LGA1700 CPU Processor BX8071513100,549,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/464497/image_256?ts=1695631292,https://www.pcbyte.com.my/p/intel-core-i3-13100-4-cores-8-threads-3-1-4-5ghz-lga1700-cpu-processor-bx8071513100-464497
462,Intel Core i5 10500 6 Cores/12 Threads 3.1/4.5Ghz LGA1200 CPU Processor BX8070110500,705,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/22276/image_256?ts=1695631292,https://www.pcbyte.com.my/p/intel-core-i5-10500-6-cores-12-threads-3-1-4-5ghz-lga1200-cpu-processor-bx8070110500-22276
463,Intel Core i5 12600 6 Cores/12 Threads 3.3/4.8 GHz LGA1700 CPU Processor BX8071512600,1285.10,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/319864/image_256?ts=1695631292,https://www.pcbyte.com.my/p/intel-core-i5-12600-6-cores-12-threads-3-3-4-8-ghz-lga1700-cpu-processor-bx8071512600-319864
464,Intel Core i5 12600K 10 Cores/16 Threads 3.6/4.9GHz LGA1700 CPU Processor BX8071512600K,1367,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/308143/image_256?ts=1695631292,https://www.pcbyte.com.my/p/intel-core-i5-12600k-10-cores-16-threads-3-6-4-9ghz-lga1700-cpu-processor-bx8071512600k-308143
465,Intel Core i5 13500 14 Cores/20 Threads 2.5/4.8GHz LGA1700 CPU Processor BX8071513500,1129,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/464502/image_256?ts=1695631292,https://www.pcbyte.com.my/p/intel-core-i5-13500-14-cores-20-threads-2-5-4-8ghz-lga1700-cpu-processor-bx8071513500-464502
466,Intel Core i7 10700K 8 Cores/16 Threads 3.8/5.1Ghz LGA1200 CPU Processor BX8070110700K,1358,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/22273/image_256?ts=1695631292,https://www.pcbyte.com.my/p/intel-core-i7-10700k-8-cores-16-threads-3-8-5-1ghz-lga1200-cpu-processor-bx8070110700k-22273
467,Intel Core i7 10700KF 8 Cores/16 Threads 3.8/5.1Ghz LGA1200 CPU Processor BX8070110700KF,1228,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/22376/image_256?ts=1695631292,https://www.pcbyte.com.my/p/intel-core-i7-10700kf-8-cores-16-threads-3-8-5-1ghz-lga1200-cpu-processor-bx8070110700kf-22376
468,Intel Core i7 11700 8 Cores/16 Threads 2.5/4.9GHz LGA1200 CPU Processor BX8070811700,1428,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/235341/image_256?ts=1695631292,https://www.pcbyte.com.my/p/intel-core-i7-11700-8-cores-16-threads-2-5-4-9ghz-lga1200-cpu-processor-bx8070811700-235341
469,Intel Core i7 11700F 8 Cores/16 Threads 2.5/4.9GHz LGA1200 CPU Processor BX8070811700F,1288,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/235515/image_256?ts=1695631292,https://www.pcbyte.com.my/p/intel-core-i7-11700f-8-cores-16-threads-2-5-4-9ghz-lga1200-cpu-processor-bx8070811700f-235515
470,Intel Core i7 11700K 8 Cores/16 Threads 3.6/5.0GHz LGA1200 CPU Processor BX8070811700K,1498,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/235156/image_256?ts=1695631292,https://www.pcbyte.com.my/p/intel-core-i7-11700k-8-cores-16-threads-3-6-5-0ghz-lga1200-cpu-processor-bx8070811700k-235156
471,Intel Core i7 12700KF 12 Cores/20 Threads 3.6/5.0GHz LGA1700 CPU Processor BX8071512700KF,1978.86,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/308115/image_256?ts=1695631292,https://www.pcbyte.com.my/p/intel-core-i7-12700kf-12-cores-20-threads-3-6-5-0ghz-lga1700-cpu-processor-bx8071512700kf-308115
472,Intel Core i7 13700K 16 Cores/24 Threads 3.4GHz/5.4GHz LGA1700 CPU Processor,1999,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/445319/image_256?ts=1695631292,https://www.pcbyte.com.my/p/intel-core-i7-13700k-16-cores-24-threads-3-4ghz-5-4ghz-lga1700-cpu-processor-445319
473,Intel Core i7 13700KF 16 Cores/24 Threads 3.4GHz/5.4GHz LGA1700 CPU Processor,1899,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/445315/image_256?ts=1695631292,https://www.pcbyte.com.my/p/intel-core-i7-13700kf-16-cores-24-threads-3-4ghz-5-4ghz-lga1700-cpu-processor-445315
474,Intel Core i9 10850K 10 Cores/20 Threads 3.6/5.2Ghz LGA 1200 CPU Processor BX8070110850K,1969,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/24749/image_256?ts=1695631292,https://www.pcbyte.com.my/p/intel-core-i9-10850k-10-cores-20-threads-3-6-5-2ghz-lga-1200-cpu-processor-bx8070110850k-24749
475,Intel Core i9 10900KF 10 Cores/20 Threads 3.7/5.2Ghz LGA1200 CPU Processor BX8070110900KF,2243.14,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/22375/image_256?ts=1695631292,https://www.pcbyte.com.my/p/intel-core-i9-10900kf-10-cores-20-threads-3-7-5-2ghz-lga1200-cpu-processor-bx8070110900kf-22375
476,Intel Core i9 13900 24-Cores 32-Threads 4.2GHz/5.6GHz LGA1700 CPU Processor BX8071513900,2759,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/464499/image_256?ts=1695631292,https://www.pcbyte.com.my/p/intel-core-i9-13900-24-cores-32-threads-4-2ghz-5-6ghz-lga1700-cpu-processor-bx8071513900-464499
477,Intel Pentium Gold G6400 Dual Core 4.0GHz LGA1200 CPU Processor BX80701G6400,234,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/33722/image_256?ts=1695631292,https://www.pcbyte.com.my/p/intel-pentium-gold-g6400-dual-core-4-0ghz-lga1200-cpu-processor-bx80701g6400-33722
478,AMD Ryzen 3 3100 4 Core/8 Threads 3.60/3.90GHz AM4 CPU Processor,699,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/22190/image_256?ts=1695631231,https://www.pcbyte.com.my/p/amd-ryzen-3-3100-4-core-8-threads-3-60-3-90ghz-am4-cpu-processor-22190
479,AMD Ryzen 5 3600 6 Cores/12 Threads 3.6/4.2GHz AM4 CPU Processor 100-100000031BOX (SBX),655,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/13447/image_256?ts=1695631231,https://www.pcbyte.com.my/p/amd-ryzen-5-3600-6-cores-12-threads-3-6-4-2ghz-am4-cpu-processor-100-100000031box-sbx-13447
480,AMD Ryzen 7 5700G 8 Core/16 Threads 3.8/4.6GHz AM4 CPU Processor 100-100000263BOX,1249,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/266167/image_256?ts=1695631231,https://www.pcbyte.com.my/p/amd-ryzen-7-5700g-8-core-16-threads-3-8-4-6ghz-am4-cpu-processor-100-100000263box-266167
